datetime,day of week,product,quantity
2019-12-01 11:40,Sun,plain bread,1.0
2019-12-01 11:40,Sun,angbutter,1.0
2019-12-01 11:40,Sun,jam,1.0
2019-12-01 11:48,Sun,angbutter,1.0
2019-12-01 11:48,Sun,tiramisu croissant,1.0
2019-12-01 11:48,Sun,americano,1.0
2019-12-01 11:54,Sun,angbutter,1.0
2019-12-01 11:54,Sun,cacao deep,1.0
2019-12-01 11:54,Sun,pandoro,1.0
2019-12-01 12:11,Sun,angbutter,2.0
2019-12-01 12:11,Sun,plain bread,1.0
2019-12-01 12:11,Sun,pain au chocolat,1.0
2019-12-01 12:23,Sun,plain bread,1.0
2019-12-01 12:23,Sun,americano,2.0
2019-12-01 12:23,Sun,angbutter,2.0
2019-12-01 12:35,Sun,wiener,2.0
2019-12-01 12:35,Sun,tiramisu croissant,1.0
2019-12-01 12:35,Sun,pain au chocolat,1.0
2019-12-01 12:35,Sun,croissant,1.0
2019-12-01 12:35,Sun,vanila latte,1.0
2019-12-01 12:55,Sun,americano,1.0
2019-12-01 12:55,Sun,jam,1.0
2019-12-01 12:55,Sun,croissant,1.0
2019-12-01 12:55,Sun,orange pound,1.0
2019-12-01 12:55,Sun,plain bread,1.0
2019-12-01 13:15,Sun,angbutter,1.0
2019-12-01 13:15,Sun,pandoro,1.0
2019-12-01 13:15,Sun,vanila latte,1.0
2019-12-01 13:28,Sun,orange pound,1.0
2019-12-01 13:28,Sun,tiramisu croissant,2.0
2019-12-01 13:28,Sun,angbutter,1.0
2019-12-01 14:24,Sun,croissant,1.0
2019-12-01 14:24,Sun,tiramisu croissant,1.0
2019-12-01 14:24,Sun,plain bread,1.0
2019-12-01 14:24,Sun,angbutter,2.0
2019-12-01 14:29,Sun,milk tea,1.0
2019-12-01 14:29,Sun,cheese cake,1.0
2019-12-01 14:29,Sun,tiramisu croissant,1.0
2019-12-01 14:29,Sun,angbutter,1.0
2019-12-01 16:18,Sun,croissant,1.0
2019-12-01 16:18,Sun,pain au chocolat,1.0
2019-12-01 16:18,Sun,angbutter,2.0
2019-12-01 16:51,Sun,angbutter,1.0
2019-12-01 16:51,Sun,wiener,1.0
2019-12-01 16:51,Sun,vanila latte,1.0
2019-12-01 16:51,Sun,tiramisu croissant,1.0
2019-12-02 11:03,Mon,wiener,2.0
2019-12-02 11:03,Mon,croissant,1.0
2019-12-02 11:03,Mon,plain bread,1.0
2019-12-02 11:03,Mon,pain au chocolat,1.0
2019-12-02 13:03,Mon,tiramisu croissant,1.0
2019-12-02 13:03,Mon,angbutter,2.0
2019-12-02 13:06,Mon,orange pound,1.0
2019-12-02 13:06,Mon,pandoro,1.0
2019-12-02 13:06,Mon,gateau chocolat,1.0
2019-12-02 13:06,Mon,angbutter,1.0
2019-12-02 13:38,Mon,pain au chocolat,1.0
2019-12-02 13:38,Mon,tiramisu croissant,1.0
2019-12-02 13:38,Mon,angbutter,1.0
2019-12-02 14:42,Mon,croissant,1.0
2019-12-02 14:42,Mon,milk tea,2.0
2019-12-02 14:42,Mon,pain au chocolat,1.0
2019-12-02 14:42,Mon,angbutter,1.0
2019-12-02 16:22,Mon,croissant,1.0
2019-12-02 16:22,Mon,angbutter,1.0
2019-12-02 16:22,Mon,americano,1.0
2019-12-04 11:06,Wed,pandoro,2.0
2019-12-04 11:06,Wed,almond croissant,1.0
2019-12-04 11:06,Wed,angbutter,1.0
2019-12-04 11:10,Wed,americano,1.0
2019-12-04 11:10,Wed,pain au chocolat,1.0
2019-12-04 11:10,Wed,angbutter,1.0
2019-12-04 11:10,Wed,tiramisu croissant,1.0
2019-12-04 11:10,Wed,orange pound,1.0
2019-12-04 11:13,Wed,cacao deep,1.0
2019-12-04 11:13,Wed,angbutter,2.0
2019-12-04 11:18,Wed,wiener,2.0
2019-12-04 11:18,Wed,angbutter,6.0
2019-12-04 11:47,Wed,croissant,1.0
2019-12-04 11:47,Wed,americano,1.0
2019-12-04 11:47,Wed,almond croissant,1.0
2019-12-04 11:47,Wed,plain bread,1.0
2019-12-04 13:26,Wed,angbutter,1.0
2019-12-04 13:30,Wed,angbutter,2.0
2019-12-04 13:30,Wed,plain bread,1.0
2019-12-04 13:30,Wed,orange pound,1.0
2019-12-04 13:33,Wed,angbutter,2.0
2019-12-04 13:33,Wed,almond croissant,1.0
2019-12-04 13:34,Wed,croissant,2.0
2019-12-04 13:34,Wed,wiener,1.0
2019-12-04 13:34,Wed,orange pound,1.0
2019-12-04 13:51,Wed,angbutter,1.0
2019-12-04 13:51,Wed,orange pound,1.0
2019-12-04 13:51,Wed,americano,1.0
2019-12-04 14:58,Wed,cacao deep,2.0
2019-12-04 14:58,Wed,plain bread,3.0
2019-12-05 11:05,Thur,pandoro,2.0
2019-12-05 11:05,Thur,tiramisu croissant,3.0
2019-12-05 11:05,Thur,angbutter,4.0
2019-12-05 11:05,Thur,pain au chocolat,4.0
2019-12-05 11:08,Thur,angbutter,1.0
2019-12-05 11:08,Thur,tiramisu croissant,1.0
2019-12-05 11:08,Thur,cacao deep,1.0
2019-12-05 12:32,Thur,tiramisu croissant,1.0
2019-12-05 12:32,Thur,croissant,1.0
2019-12-05 12:32,Thur,plain bread,1.0
2019-12-05 12:32,Thur,wiener,1.0
2019-12-05 12:39,Thur,plain bread,1.0
2019-12-05 12:39,Thur,angbutter,1.0
2019-12-05 12:39,Thur,croissant,2.0
2019-12-05 12:39,Thur,tiramisu croissant,1.0
2019-12-05 13:00,Thur,gateau chocolat,1.0
2019-12-05 13:00,Thur,angbutter,4.0
2019-12-05 13:56,Thur,caffe latte,1.0
2019-12-05 13:56,Thur,angbutter,1.0
2019-12-05 13:56,Thur,croissant,1.0
2019-12-05 14:48,Thur,angbutter,5.0
2019-12-05 14:48,Thur,croissant,1.0
2019-12-05 14:48,Thur,jam,1.0
2019-12-05 14:48,Thur,plain bread,1.0
2019-12-05 15:22,Thur,tiramisu croissant,1.0
2019-12-05 15:22,Thur,orange pound,1.0
2019-12-05 15:22,Thur,angbutter,1.0
2019-12-06 11:08,Fri,croissant,2.0
2019-12-06 11:08,Fri,plain bread,1.0
2019-12-06 11:08,Fri,angbutter,2.0
2019-12-06 11:23,Fri,angbutter,1.0
2019-12-06 11:23,Fri,croissant,1.0
2019-12-06 11:23,Fri,caffe latte,1.0
2019-12-06 11:31,Fri,caffe latte,1.0
2019-12-06 11:31,Fri,pain au chocolat,2.0
2019-12-06 11:31,Fri,croissant,2.0
2019-12-06 11:38,Fri,angbutter,1.0
2019-12-06 11:38,Fri,tiramisu croissant,1.0
2019-12-06 11:38,Fri,milk tea,1.0
2019-12-06 11:49,Fri,plain bread,1.0
2019-12-06 11:49,Fri,tiramisu croissant,1.0
2019-12-06 11:49,Fri,angbutter,1.0
2019-12-06 12:17,Fri,cacao deep,1.0
2019-12-06 12:17,Fri,almond croissant,1.0
2019-12-06 12:17,Fri,angbutter,2.0
2019-12-06 12:23,Fri,americano,1.0
2019-12-06 12:23,Fri,cheese cake,1.0
2019-12-06 12:23,Fri,cacao deep,1.0
2019-12-06 12:26,Fri,plain bread,1.0
2019-12-06 12:26,Fri,angbutter,1.0
2019-12-06 12:26,Fri,jam,1.0
2019-12-06 12:26,Fri,pandoro,1.0
2019-12-06 12:43,Fri,angbutter,5.0
2019-12-06 12:43,Fri,plain bread,1.0
2019-12-06 12:51,Fri,angbutter,1.0
2019-12-06 12:51,Fri,orange pound,1.0
2019-12-06 12:51,Fri,wiener,2.0
2019-12-06 15:25,Fri,americano,1.0
2019-12-06 15:25,Fri,orange pound,1.0
2019-12-06 15:25,Fri,jam,1.0
2019-12-06 15:25,Fri,gateau chocolat,1.0
2019-12-07 11:41,Sat,croissant,1.0
2019-12-07 11:41,Sat,pain au chocolat,1.0
2019-12-07 11:41,Sat,almond croissant,1.0
2019-12-07 11:41,Sat,cacao deep,1.0
2019-12-07 12:02,Sat,plain bread,1.0
2019-12-07 12:02,Sat,orange pound,1.0
2019-12-07 12:02,Sat,angbutter,1.0
2019-12-07 12:28,Sat,angbutter,2.0
2019-12-07 12:28,Sat,tiramisu croissant,1.0
2019-12-07 13:36,Sat,angbutter,1.0
2019-12-07 13:36,Sat,pain au chocolat,1.0
2019-12-07 13:36,Sat,tiramisu croissant,1.0
2019-12-07 13:39,Sat,tiramisu croissant,1.0
2019-12-07 13:39,Sat,plain bread,1.0
2019-12-07 13:39,Sat,croissant,1.0
2019-12-07 13:39,Sat,milk tea,1.0
2019-12-07 13:39,Sat,angbutter,1.0
2019-12-07 13:39,Sat,orange pound,1.0
2019-12-07 13:39,Sat,pain au chocolat,1.0
2019-12-07 13:50,Sat,tiramisu croissant,1.0
2019-12-07 13:50,Sat,croissant,1.0
2019-12-07 13:50,Sat,orange pound,1.0
2019-12-07 13:55,Sat,orange pound,1.0
2019-12-07 13:55,Sat,angbutter,3.0
2019-12-07 13:55,Sat,jam,1.0
2019-12-07 13:55,Sat,pain au chocolat,1.0
2019-12-07 13:55,Sat,plain bread,1.0
2019-12-07 14:34,Sat,angbutter,2.0
2019-12-07 14:34,Sat,cacao deep,1.0
2019-12-07 14:35,Sat,angbutter,2.0
2019-12-07 14:35,Sat,plain bread,1.0
2019-12-08 11:02,Sun,americano,2.0
2019-12-08 11:02,Sun,angbutter,1.0
2019-12-08 11:02,Sun,tiramisu croissant,1.0
2019-12-08 11:03,Sun,pandoro,1.0
2019-12-08 11:03,Sun,angbutter,2.0
2019-12-08 11:11,Sun,plain bread,2.0
2019-12-08 11:11,Sun,orange pound,2.0
2019-12-08 11:11,Sun,angbutter,2.0
2019-12-08 11:22,Sun,wiener,1.0
2019-12-08 11:22,Sun,tiramisu croissant,3.0
2019-12-08 11:22,Sun,orange pound,1.0
2019-12-08 11:50,Sun,almond croissant,1.0
2019-12-08 11:50,Sun,plain bread,1.0
2019-12-08 11:50,Sun,croissant,1.0
2019-12-08 11:50,Sun,pandoro,1.0
2019-12-08 12:11,Sun,plain bread,1.0
2019-12-08 12:11,Sun,angbutter,1.0
2019-12-08 12:11,Sun,cheese cake,1.0
2019-12-08 12:22,Sun,tiramisu croissant,1.0
2019-12-08 12:22,Sun,americano,1.0
2019-12-08 12:22,Sun,angbutter,1.0
2019-12-08 12:33,Sun,americano,1.0
2019-12-08 12:33,Sun,caffe latte,1.0
2019-12-08 12:33,Sun,orange pound,1.0
2019-12-08 12:33,Sun,plain bread,1.0
2019-12-08 12:33,Sun,angbutter,1.0
2019-12-08 12:41,Sun,angbutter,2.0
2019-12-08 12:41,Sun,plain bread,2.0
2019-12-08 12:41,Sun,americano,1.0
2019-12-08 12:49,Sun,caffe latte,1.0
2019-12-08 12:49,Sun,cacao deep,1.0
2019-12-08 12:49,Sun,angbutter,2.0
2019-12-08 12:49,Sun,tiramisu croissant,2.0
2019-12-08 12:49,Sun,plain bread,1.0
2019-12-08 12:52,Sun,plain bread,1.0
2019-12-08 12:52,Sun,cacao deep,1.0
2019-12-08 12:52,Sun,jam,1.0
2019-12-08 12:52,Sun,angbutter,1.0
2019-12-08 12:52,Sun,almond croissant,1.0
2019-12-08 13:02,Sun,almond croissant,2.0
2019-12-08 13:02,Sun,angbutter,3.0
2019-12-08 13:12,Sun,pandoro,1.0
2019-12-08 13:12,Sun,tiramisu croissant,1.0
2019-12-08 13:12,Sun,angbutter,1.0
2019-12-08 13:22,Sun,angbutter,1.0
2019-12-08 13:22,Sun,pandoro,1.0
2019-12-08 13:22,Sun,tiramisu croissant,1.0
2019-12-08 13:44,Sun,tiramisu croissant,1.0
2019-12-08 13:44,Sun,angbutter,2.0
2019-12-08 13:44,Sun,americano,1.0
2019-12-08 13:44,Sun,almond croissant,1.0
2019-12-08 13:44,Sun,croissant,1.0
2019-12-08 13:57,Sun,americano,1.0
2019-12-08 13:57,Sun,americano,1.0
2019-12-08 13:57,Sun,wiener,2.0
2019-12-08 13:57,Sun,plain bread,1.0
2019-12-08 13:57,Sun,plain bread,1.0
2019-12-08 13:57,Sun,orange pound,1.0
2019-12-08 13:57,Sun,angbutter,2.0
2019-12-08 14:06,Sun,angbutter,2.0
2019-12-08 14:06,Sun,wiener,1.0
2019-12-08 14:06,Sun,americano,1.0
2019-12-08 14:08,Sun,angbutter,1.0
2019-12-08 14:08,Sun,caffe latte,1.0
2019-12-08 14:08,Sun,cacao deep,1.0
2019-12-08 14:08,Sun,orange pound,1.0
2019-12-08 14:57,Sun,croissant,1.0
2019-12-08 14:57,Sun,cacao deep,1.0
2019-12-08 14:57,Sun,jam,1.0
2019-12-08 14:57,Sun,tiramisu croissant,1.0
2019-12-08 14:57,Sun,angbutter,2.0
2019-12-09 11:31,Mon,tiramisu croissant,1.0
2019-12-09 11:31,Mon,angbutter,1.0
2019-12-09 11:31,Mon,pain au chocolat,1.0
2019-12-09 12:09,Mon,tiramisu croissant,2.0
2019-12-09 12:09,Mon,angbutter,2.0
2019-12-09 12:09,Mon,jam,1.0
2019-12-09 12:09,Mon,croissant,2.0
2019-12-09 12:09,Mon,cacao deep,1.0
2019-12-09 13:22,Mon,angbutter,1.0
2019-12-09 13:22,Mon,tiramisu croissant,1.0
2019-12-09 13:22,Mon,cacao deep,1.0
2019-12-09 13:35,Mon,tiramisu croissant,1.0
2019-12-09 13:35,Mon,vanila latte,2.0
2019-12-09 13:35,Mon,orange pound,1.0
2019-12-09 13:35,Mon,americano,1.0
2019-12-09 13:35,Mon,angbutter,1.0
2019-12-09 13:54,Mon,berry ade,1.0
2019-12-09 13:54,Mon,tiramisu croissant,1.0
2019-12-09 13:54,Mon,angbutter,1.0
2019-12-09 14:19,Mon,angbutter,2.0
2019-12-09 14:19,Mon,americano,1.0
2019-12-09 17:01,Mon,angbutter,2.0
2019-12-09 17:01,Mon,tiramisu croissant,1.0
2019-12-11 11:26,Wed,plain bread,1.0
2019-12-11 11:26,Wed,angbutter,1.0
2019-12-11 11:26,Wed,americano,1.0
2019-12-11 11:36,Wed,pain au chocolat,1.0
2019-12-11 11:36,Wed,americano,1.0
2019-12-11 11:36,Wed,angbutter,1.0
2019-12-11 11:36,Wed,plain bread,1.0
2019-12-11 11:36,Wed,tiramisu croissant,1.0
2019-12-11 11:36,Wed,almond croissant,1.0
2019-12-11 11:36,Wed,croissant,1.0
2019-12-11 11:37,Wed,angbutter,1.0
2019-12-11 11:37,Wed,americano,1.0
2019-12-11 11:37,Wed,tiramisu croissant,1.0
2019-12-11 11:37,Wed,plain bread,1.0
2019-12-11 12:02,Wed,croissant,1.0
2019-12-11 12:02,Wed,angbutter,1.0
2019-12-11 12:02,Wed,caffe latte,1.0
2019-12-11 12:09,Wed,croissant,1.0
2019-12-11 12:09,Wed,orange pound,1.0
2019-12-11 12:09,Wed,plain bread,2.0
2019-12-11 12:09,Wed,almond croissant,1.0
2019-12-11 13:32,Wed,plain bread,1.0
2019-12-11 13:32,Wed,orange pound,1.0
2019-12-11 13:32,Wed,tiramisu croissant,1.0
2019-12-11 13:32,Wed,pain au chocolat,2.0
2019-12-11 14:08,Wed,angbutter,1.0
2019-12-11 14:08,Wed,pain au chocolat,1.0
2019-12-11 14:08,Wed,plain bread,2.0
2019-12-11 14:26,Wed,plain bread,2.0
2019-12-11 14:26,Wed,croissant,2.0
2019-12-11 14:26,Wed,pain au chocolat,2.0
2019-12-11 14:26,Wed,orange pound,2.0
2019-12-11 15:05,Wed,plain bread,1.0
2019-12-11 15:05,Wed,croissant,1.0
2019-12-11 15:05,Wed,americano,1.0
2019-12-11 15:05,Wed,jam,1.0
2019-12-11 15:07,Wed,croissant,1.0
2019-12-11 15:07,Wed,americano,1.0
2019-12-11 15:07,Wed,angbutter,1.0
2019-12-12 11:15,Thur,tiramisu croissant,1.0
2019-12-12 11:15,Thur,plain bread,1.0
2019-12-12 11:15,Thur,angbutter,4.0
2019-12-12 11:27,Thur,tiramisu croissant,1.0
2019-12-12 11:27,Thur,plain bread,1.0
2019-12-12 11:27,Thur,angbutter,1.0
2019-12-12 11:48,Thur,tiramisu croissant,3.0
2019-12-12 11:48,Thur,angbutter,1.0
2019-12-12 12:50,Thur,plain bread,1.0
2019-12-12 12:50,Thur,wiener,1.0
2019-12-12 12:50,Thur,jam,2.0
2019-12-12 12:50,Thur,angbutter,2.0
2019-12-12 12:57,Thur,americano,3.0
2019-12-12 12:57,Thur,orange pound,1.0
2019-12-12 12:57,Thur,angbutter,1.0
2019-12-12 13:41,Thur,angbutter,3.0
2019-12-12 14:09,Thur,wiener,1.0
2019-12-12 14:09,Thur,angbutter,1.0
2019-12-12 14:09,Thur,pain au chocolat,1.0
2019-12-12 14:09,Thur,croissant,1.0
2019-12-12 14:34,Thur,angbutter,1.0
2019-12-12 14:34,Thur,milk tea,1.0
2019-12-12 14:34,Thur,jam,1.0
2019-12-12 14:34,Thur,plain bread,1.0
2019-12-12 14:52,Thur,caffe latte,1.0
2019-12-12 14:52,Thur,berry ade,1.0
2019-12-12 14:52,Thur,pain au chocolat,1.0
2019-12-12 14:52,Thur,jam,1.0
2019-12-12 14:52,Thur,plain bread,1.0
2019-12-12 17:22,Thur,cacao deep,1.0
2019-12-12 17:22,Thur,gateau chocolat,1.0
2019-12-12 17:22,Thur,wiener,1.0
2019-12-12 17:22,Thur,cheese cake,1.0
2019-12-12 17:22,Thur,tiramisu croissant,1.0
2019-12-13 11:27,Fri,angbutter,2.0
2019-12-13 11:27,Fri,caffe latte,1.0
2019-12-13 11:27,Fri,americano,1.0
2019-12-13 11:45,Fri,angbutter,3.0
2019-12-13 12:40,Fri,americano,4.0
2019-12-13 12:40,Fri,angbutter,1.0
2019-12-13 14:21,Fri,croissant,1.0
2019-12-13 14:21,Fri,caffe latte,1.0
2019-12-13 14:21,Fri,angbutter,1.0
2019-12-13 15:53,Fri,americano,1.0
2019-12-13 15:53,Fri,jam,1.0
2019-12-13 15:53,Fri,angbutter,1.0
2019-12-13 15:53,Fri,plain bread,1.0
2019-12-13 16:48,Fri,pain au chocolat,1.0
2019-12-13 16:48,Fri,plain bread,1.0
2019-12-13 16:48,Fri,croissant,1.0
2019-12-13 16:48,Fri,jam,1.0
2019-12-14 11:51,Sat,angbutter,5.0
2019-12-14 11:51,Sat,tiramisu croissant,3.0
2019-12-14 11:59,Sat,angbutter,1.0
2019-12-14 11:59,Sat,plain bread,2.0
2019-12-14 11:59,Sat,croissant,1.0
2019-12-14 12:19,Sat,caffe latte,3.0
2019-12-14 12:19,Sat,pain au chocolat,1.0
2019-12-14 12:19,Sat,angbutter,1.0
2019-12-14 12:41,Sat,plain bread,2.0
2019-12-14 12:41,Sat,angbutter,1.0
2019-12-14 12:41,Sat,tiramisu croissant,1.0
2019-12-14 12:51,Sat,tiramisu croissant,1.0
2019-12-14 12:51,Sat,croissant,1.0
2019-12-14 12:51,Sat,vanila latte,1.0
2019-12-14 12:51,Sat,angbutter,1.0
2019-12-14 13:14,Sat,angbutter,1.0
2019-12-14 13:14,Sat,milk tea,1.0
2019-12-14 13:14,Sat,tiramisu croissant,1.0
2019-12-14 14:15,Sat,tiramisu croissant,1.0
2019-12-14 14:15,Sat,milk tea,1.0
2019-12-14 14:15,Sat,angbutter,1.0
2019-12-15 12:14,Sun,vanila latte,1.0
2019-12-15 12:14,Sun,angbutter,1.0
2019-12-15 12:14,Sun,croissant,1.0
2019-12-15 12:14,Sun,almond croissant,1.0
2019-12-15 12:14,Sun,angbutter,5.0
2019-12-15 13:41,Sun,pain au chocolat,1.0
2019-12-15 13:41,Sun,orange pound,1.0
2019-12-15 13:41,Sun,cheese cake,1.0
2019-12-15 13:43,Sun,angbutter,1.0
2019-12-15 13:43,Sun,cacao deep,2.0
2019-12-15 14:06,Sun,angbutter,3.0
2019-12-15 14:06,Sun,caffe latte,2.0
2019-12-15 14:06,Sun,cacao deep,2.0
2019-12-15 14:06,Sun,americano,3.0
2019-12-15 14:46,Sun,angbutter,2.0
2019-12-15 14:46,Sun,berry ade,1.0
2019-12-15 14:46,Sun,tiramisu croissant,1.0
2019-12-15 15:16,Sun,cacao deep,1.0
2019-12-15 15:16,Sun,angbutter,1.0
2019-12-15 15:16,Sun,tiramisu croissant,1.0
2019-12-15 15:53,Sun,milk tea,1.0
2019-12-15 15:53,Sun,angbutter,2.0
2019-12-16 11:12,Mon,angbutter,1.0
2019-12-16 11:12,Mon,americano,1.0
2019-12-16 11:12,Mon,tiramisu croissant,1.0
2019-12-16 11:41,Mon,angbutter,3.0
2019-12-16 11:41,Mon,wiener,1.0
2019-12-16 12:07,Mon,gateau chocolat,1.0
2019-12-16 12:07,Mon,angbutter,1.0
2019-12-16 12:07,Mon,pain au chocolat,1.0
2019-12-16 12:58,Mon,angbutter,1.0
2019-12-16 12:58,Mon,vanila latte,1.0
2019-12-16 12:58,Mon,pain au chocolat,1.0
2019-12-16 13:21,Mon,tiramisu croissant,1.0
2019-12-16 13:21,Mon,orange pound,1.0
2019-12-16 13:21,Mon,angbutter,1.0
2019-12-16 13:37,Mon,plain bread,1.0
2019-12-16 13:37,Mon,caffe latte,1.0
2019-12-16 13:37,Mon,tiramisu croissant,1.0
2019-12-16 14:26,Mon,angbutter,1.0
2019-12-16 14:26,Mon,tiramisu croissant,1.0
2019-12-16 14:26,Mon,milk tea,2.0
2019-12-16 14:31,Mon,croissant,1.0
2019-12-16 14:31,Mon,angbutter,3.0
2019-12-16 14:31,Mon,orange pound,1.0
2019-12-16 14:32,Mon,cacao deep,1.0
2019-12-16 14:32,Mon,tiramisu croissant,1.0
2019-12-16 14:32,Mon,caffe latte,1.0
2019-12-16 14:32,Mon,orange pound,1.0
2019-12-18 11:22,Wed,gateau chocolat,1.0
2019-12-18 11:22,Wed,tiramisu croissant,1.0
2019-12-18 11:22,Wed,orange pound,1.0
2019-12-18 11:22,Wed,angbutter,5.0
2019-12-18 11:22,Wed,wiener,1.0
2019-12-18 11:22,Wed,pain au chocolat,1.0
2019-12-18 12:39,Wed,plain bread,1.0
2019-12-18 12:39,Wed,caffe latte,1.0
2019-12-18 12:39,Wed,angbutter,1.0
2019-12-18 12:45,Wed,angbutter,2.0
2019-12-18 12:45,Wed,tiramisu croissant,1.0
2019-12-18 12:45,Wed,plain bread,1.0
2019-12-18 13:28,Wed,wiener,1.0
2019-12-18 13:28,Wed,angbutter,2.0
2019-12-18 13:51,Wed,plain bread,1.0
2019-12-18 13:51,Wed,angbutter,2.0
2019-12-18 13:51,Wed,lemon ade,1.0
2019-12-18 14:40,Wed,milk tea,3.0
2019-12-18 15:05,Wed,cacao deep,1.0
2019-12-18 15:05,Wed,pain au chocolat,1.0
2019-12-18 15:05,Wed,angbutter,2.0
2019-12-18 15:23,Wed,pain au chocolat,2.0
2019-12-18 15:23,Wed,orange pound,2.0
2019-12-18 15:23,Wed,croissant,2.0
2019-12-18 15:23,Wed,gateau chocolat,2.0
2019-12-18 15:23,Wed,pandoro,2.0
2019-12-18 15:23,Wed,angbutter,2.0
2019-12-19 11:29,Thur,pain au chocolat,1.0
2019-12-19 11:29,Thur,croissant,2.0
2019-12-19 11:29,Thur,cacao deep,1.0
2019-12-19 11:29,Thur,angbutter,1.0
2019-12-19 11:45,Thur,croissant,1.0
2019-12-19 11:45,Thur,angbutter,1.0
2019-12-19 11:45,Thur,pain au chocolat,2.0
2019-12-19 11:45,Thur,plain bread,1.0
2019-12-19 11:45,Thur,orange pound,1.0
2019-12-19 11:45,Thur,tiramisu croissant,1.0
2019-12-19 11:45,Thur,pandoro,1.0
2019-12-19 12:16,Thur,wiener,1.0
2019-12-19 12:16,Thur,angbutter,1.0
2019-12-19 12:16,Thur,jam,1.0
2019-12-19 12:16,Thur,plain bread,1.0
2019-12-19 12:17,Thur,angbutter,1.0
2019-12-19 12:17,Thur,tiramisu croissant,2.0
2019-12-19 13:02,Thur,angbutter,2.0
2019-12-19 13:02,Thur,merinque cookies,1.0
2019-12-19 13:04,Thur,angbutter,3.0
2019-12-19 13:06,Thur,jam,1.0
2019-12-19 13:06,Thur,plain bread,1.0
2019-12-19 13:06,Thur,croissant,2.0
2019-12-19 13:06,Thur,wiener,1.0
2019-12-19 13:06,Thur,pain au chocolat,2.0
2019-12-19 13:06,Thur,milk tea,1.0
2019-12-19 13:06,Thur,tiramisu croissant,1.0
2019-12-19 13:21,Thur,jam,1.0
2019-12-19 13:21,Thur,gateau chocolat,1.0
2019-12-19 13:21,Thur,plain bread,2.0
2019-12-19 13:53,Thur,angbutter,2.0
2019-12-19 13:53,Thur,wiener,2.0
2019-12-20 11:18,Fri,angbutter,1.0
2019-12-20 11:18,Fri,orange pound,1.0
2019-12-20 11:18,Fri,tiramisu croissant,1.0
2019-12-20 11:53,Fri,americano,1.0
2019-12-20 11:53,Fri,angbutter,1.0
2019-12-20 11:53,Fri,tiramisu croissant,1.0
2019-12-20 13:29,Fri,angbutter,2.0
2019-12-20 13:29,Fri,almond croissant,2.0
2019-12-20 14:29,Fri,angbutter,1.0
2019-12-20 14:29,Fri,tiramisu croissant,1.0
2019-12-20 14:29,Fri,plain bread,1.0
2019-12-20 14:29,Fri,orange pound,1.0
2019-12-20 15:37,Fri,angbutter,1.0
2019-12-20 15:37,Fri,americano,1.0
2019-12-20 15:37,Fri,plain bread,1.0
2019-12-20 15:37,Fri,jam,1.0
2019-12-20 16:43,Fri,orange pound,1.0
2019-12-20 16:43,Fri,croissant,2.0
2019-12-20 16:43,Fri,angbutter,2.0
2019-12-20 16:43,Fri,plain bread,2.0
2019-12-21 11:04,Sat,gateau chocolat,1.0
2019-12-21 11:04,Sat,angbutter,1.0
2019-12-21 11:04,Sat,tiramisu croissant,1.0
2019-12-21 11:52,Sat,orange pound,1.0
2019-12-21 11:52,Sat,angbutter,1.0
2019-12-21 11:52,Sat,pain au chocolat,1.0
2019-12-21 12:02,Sat,angbutter,1.0
2019-12-21 12:02,Sat,berry ade,1.0
2019-12-21 12:02,Sat,orange pound,1.0
2019-12-21 12:02,Sat,americano,1.0
2019-12-21 12:17,Sat,angbutter,1.0
2019-12-21 12:17,Sat,tiramisu croissant,1.0
2019-12-21 12:17,Sat,americano,1.0
2019-12-21 12:24,Sat,americano,2.0
2019-12-21 12:24,Sat,wiener,1.0
2019-12-21 12:24,Sat,almond croissant,1.0
2019-12-21 12:24,Sat,angbutter,1.0
2019-12-21 12:24,Sat,pain au chocolat,1.0
2019-12-21 13:29,Sat,croissant,4.0
2019-12-21 13:29,Sat,wiener,1.0
2019-12-21 13:58,Sat,wiener,1.0
2019-12-21 13:58,Sat,pain au chocolat,1.0
2019-12-21 13:58,Sat,plain bread,1.0
2019-12-21 13:58,Sat,croissant,1.0
2019-12-21 13:58,Sat,cacao deep,1.0
2019-12-21 14:18,Sat,tiramisu croissant,1.0
2019-12-21 14:18,Sat,angbutter,1.0
2019-12-21 14:18,Sat,caffe latte,1.0
2019-12-21 14:28,Sat,milk tea,1.0
2019-12-21 14:28,Sat,orange pound,1.0
2019-12-21 14:28,Sat,pain au chocolat,1.0
2019-12-21 14:28,Sat,cacao deep,1.0
2019-12-21 14:43,Sat,pain au chocolat,1.0
2019-12-21 14:43,Sat,orange pound,1.0
2019-12-21 14:43,Sat,gateau chocolat,1.0
2019-12-21 14:43,Sat,angbutter,2.0
2019-12-21 14:43,Sat,cacao deep,1.0
2019-12-21 14:43,Sat,croissant,1.0
2019-12-22 11:05,Sun,angbutter,1.0
2019-12-22 11:05,Sun,vanila latte,1.0
2019-12-22 11:05,Sun,croissant,1.0
2019-12-22 11:33,Sun,wiener,1.0
2019-12-22 11:33,Sun,orange pound,1.0
2019-12-22 11:33,Sun,pandoro,1.0
2019-12-22 11:33,Sun,plain bread,3.0
2019-12-22 11:33,Sun,angbutter,2.0
2019-12-22 11:33,Sun,croissant,4.0
2019-12-22 11:38,Sun,orange pound,1.0
2019-12-22 11:38,Sun,angbutter,1.0
